date,price,market_caps,total_volumes
23/9/2017,3763.411406,62411285738,578068211.7796992
24/9/2017,3672.30508,60907151775.202774,429544014.3865627
25/9/2017,3866.705153,64137374771.87553,800311260.7601415
26/9/2017,3852.935205,63915425115.126785,544391497.5833492
27/9/2017,4134.212415,68589320812.824844,936452128.5755137
28/9/2017,4134.884951,68609525756.87619,852500405.3533716
29/9/2017,4130.415246,68544241007.41879,829225349.3886597
30/9/2017,4297.79117,71329258156.47789,720251082.9981893
1/10/2017,4347.578735,72162524814.14323,682387248.0888995
2/10/2017,4383.325497,72763860755,738468958.9611623
3/10/2017,4319.069212,71707074498.61319,760685985.6944162
4/10/2017,4231.464187,70259971867.79242,573368922.9375935
5/10/2017,4290.380404,71244448102.50621,713160614.1358172
6/10/2017,4347.54724,72202651600.90865,623863525.1
7/10/2017,4405.016201,73165830198.24252,468192424.3612093
8/10/2017,4562.321931,75788890435.07802,771225396.3362144
9/10/2017,4758.72165,79061044585.54332,1128809802.8032467
10/10/2017,4769.477347,79249573590.62794,1134289150.2871664
11/10/2017,4807.925895,79896727838.75774,836737765.8088199
12/10/2017,5331.619302,88609513441.24539,2084912155.2398603
13/10/2017,5610.493162,93253757323.27051,3174154333
14/10/2017,5679.216222,94406037193.81062,2311782991.9538355
15/10/2017,5684.047104,94500193338.09784,1665374310.9042103
16/10/2017,5728.932751,95258545426.38307,1060235879.6212636
17/10/2017,5643.859077,93855824390.12392,1106795866.7539878
18/10/2017,5592.782224,93017336298.87627,2100240729.7126238
19/10/2017,5696.380141,94752516351.64403,1229468606.297799
20/10/2017,5952.771359,99030673396.69295,1843078157.4676561
21/10/2017,6043.966731,100559216276.95663,1763987336.866072
22/10/2017,6003.464019,99899292227.65865,1799855389.6500697
23/10/2017,5959.983041,99188570754,2039339670.519878
24/10/2017,5550.081585,92378194194.24738,2240037527.3631616
25/10/2017,5704.874807,94967978387.47089,1621897626.2100537
26/10/2017,5883.053184,97947023064.89772,1501048614.382047
27/10/2017,5775.516665,96164443214.40039,1332315431.0582082
28/10/2017,5734.307454,95484533854.62123,892992277.0600395
29/10/2017,6123.549771,101977770673.5449,1942980852.5876098
30/10/2017,6104.388709,101669814828.64807,1307795534.5842988
31/10/2017,6368.651641,106082152741.21794,1800486324
1/11/2017,6714.788987,111860407349.42265,2095690342.820862
2/11/2017,7059.793861,117621545279.66475,4363333285.959415
3/11/2017,7234.738382,120546744685.76022,2826731064.9064713
4/11/2017,7390.535227,123154674357.55318,2043449643.0088456
5/11/2017,7416.267951,123596829565.80898,1942850008.8349419
6/11/2017,7103.046081,118388777524.7116,2653734034.8498173
7/11/2017,7166.741372,119464110442.1775,1829995407.419026
8/11/2017,7461.824435,124396351241.9002,3478638875.179309
9/11/2017,7186.292775,119816786360.01381,2330693500.643121
10/11/2017,6656.839694,110999386930.46329,3886426125.5147686
11/11/2017,6365.397852,106146109132.28351,3148369501
12/11/2017,5866.513129,97832172888.05261,6001017946.926174
13/11/2017,6423.091402,107125442451.24033,4636291555.878799
14/11/2017,6652.21678,1.10958E+11,1824550615
15/11/2017,7297.668836,1.21737E+11,2935591360
16/11/2017,7814.944404,1.30381E+11,3413089663
17/11/2017,7783.542465,1.29865E+11,3245859431
18/11/2017,7827.631469,1.30623E+11,2227536660
19/11/2017,8011.14743,1.33701E+11,1572771189
20/11/2017,8220.509966,1.37213E+11,1706394366
21/11/2017,8114.13368,1.35455E+11,2901936853
22/11/2017,8257.123895,1.37857E+11,1528137247
23/11/2017,8117.664348,1.35545E+11,1550586715
24/11/2017,8278.128436,1.3824E+11,2135298893
25/11/2017,8743.159378,1.46023E+11,2124257199
26/11/2017,9342.988641,1.56058E+11,3493015607
27/11/2017,9831.40293,1.64237E+11,3629754500
28/11/2017,10257.06742,1.71368E+11,3453118782
29/11/2017,9875.892308,1.65021E+11,10258439068
30/11/2017,10406.18772,1.73903E+11,7443964833
1/12/2017,10995.72355,1.83781E+11,5021611420
2/12/2017,11162.54503,1.86592E+11,3178820955
3/12/2017,11256.70183,1.88191E+11,5761492456
4/12/2017,11634.98496,1.94541E+11,3216349724
5/12/2017,12174.25374,2.03585E+11,3131952574
6/12/2017,13876.47358,2.3208E+11,5086411370
7/12/2017,18491.18155,3.09299E+11,16482921408
8/12/2017,16908.00495,2.8285E+11,24144297784
9/12/2017,15266.42639,2.55422E+11,7307194000
10/12/2017,15808.5099,2.64523E+11,10474626173
11/12/2017,17106.50515,2.86279E+11,7710546750
12/12/2017,17249.92021,2.88714E+11,4686094940
13/12/2017,16525.04449,2.76619E+11,4407769522
14/12/2017,16865.36166,2.82355E+11,4117594354
15/12/2017,17978.63056,3.01031E+11,6146229229
16/12/2017,19665.39493,3.29316E+11,5116192713
17/12/2017,19423.58015,3.25311E+11,4251128480
18/12/2017,19188.05396,3.21409E+11,5411492205
19/12/2017,18174.18676,3.0446E+11,6141309845
20/12/2017,17059.88835,2.85822E+11,7509260354
21/12/2017,16355.23823,2.74043E+11,5580926437
22/12/2017,14084.82493,2.36028E+11,12164204097
23/12/2017,15241.91647,2.55445E+11,5076754666
24/12/2017,14451.11455,2.42219E+11,4129411908
25/12/2017,14302.75371,2.39756E+11,2485439207
26/12/2017,16616.68206,2.78573E+11,4255570626
27/12/2017,16373.08108,2.74522E+11,4950722889
28/12/2017,15067.8995,2.52667E+11,5266566468
29/12/2017,15096.55944,2.53178E+11,3753038184
30/12/2017,13620.36187,2.28446E+11,3600481281
31/12/2017,14839.59079,2.48926E+11,2921202870
1/1/2018,14093.60683,2.3644E+11,2345478674
2/1/2018,15321.93285,2.5708E+11,4130217904
3/1/2018,15583.88554,261505188675.85794,3310355625.1255913
4/1/2018,15976.36519,268124738814.99704,4217387187.5256386
5/1/2018,18336.92298,307774011688.3515,6275687595.940333
6/1/2018,18343.66249,307926110569.5282,4240919830.5153003
7/1/2018,17039.87391,286074127681.1376,3044989246.796485
8/1/2018,15900.36502,266976271422.5615,5752981089.536744
9/1/2018,15604.72341,262044268423.30463,4214092201.8070655
10/1/2018,15509.27013,260474112841.84482,4969472882.941215
11/1/2018,14050.56961,236008991341.7291,5833888113.053883
12/1/2018,14759.29463,247945818276.33105,4021952802.5976954
13/1/2018,15193.3149,255265724750.92688,3134247725.132476
14/1/2018,14476.58897,243252295974.26068,3336056550.553205
15/1/2018,14411.99771,242193794408.73285,3222958351.447812
16/1/2018,11723.91352,197043955228.79236,9677283153.059654
17/1/2018,11415.39284,191882616843.4473,10225958520.621689
18/1/2018,11569.42499,194496634731.3023,6558304864.2233305
19/1/2018,11758.46933,197698672432.58115,4208563477.4581575
20/1/2018,13260.27119,222978421656.46298,4520485016.427376
21/1/2018,11703.50486,196828374433.09152,4319501969.014785
22/1/2018,10991.59501,184878210439.39847,5012581424.290013
23/1/2018,10894.00091,183260375707.76193,4779406610.509539
24/1/2018,11277.11597,189730563330.71286,3582338295.944433
25/1/2018,11225.25446,188880475665.0269,3204496193.302373
26/1/2018,11044.90724,185867144988.1318,4616389063.310399
27/1/2018,11456.21351,192805209257.31415,2894314081.3753986
28/1/2018,11665.69693,196359635508.99493,2682886340.599035
29/1/2018,11157.66389,187828526722.43542,2345235501.178288
30/1/2018,11095.21069,186776632503.01822,2321424679.531806
31/1/2018,9989.689777,168188285150.7701,3804947187.2286944
1/2/2018,10114.49509,170304196700.15707,3225562144.838607
2/2/2018,9070.555449,152744180864.1639,4769515274.345698
3/2/2018,8830.16351,148715185541.37634,6813550017.173829
4/2/2018,8994.914866,151507305722.97018,3422042094.7330213
5/2/2018,8315.517491,140081544557.2351,3337096341.0061126
6/2/2018,6852.052701,115444836533.44771,5313588642.981379
7/2/2018,7711.220329,129936854004.41661,9152685413
8/2/2018,7611.610278,128271617562.32497,4862232217.401406
9/2/2018,8208.572084,138345016554.78464,3190753947.378832
10/2/2018,8650.71675,145812043727.55478,2960039948.907384
11/2/2018,8574.677638,144544944416.7482,3371677737.5319858
12/2/2018,8168.63778,137716289625.30893,2806997177
13/2/2018,8911.398574,150256428069.51227,3069219870.565569
14/2/2018,8518.269076,143645913955.80325,2551515988.2160945
15/2/2018,9428.025607,159007423075.0244,3282094240.879327
16/2/2018,10112.58014,170569769073.98798,4332356645.963475
17/2/2018,10155.27706,1.71309E+11,3141038601.332415
18/2/2018,11006.64769,185692327611.28845,3699819140.1747103
19/2/2018,10523.42931,177561296505.31497,4740378626.743881
20/2/2018,11103.09004,187364222442.60483,3486171704.866562
21/2/2018,11502.37705,194121879194.2264,4225354045.1790047
22/2/2018,9973.59212,168362084194.4766,4574800113.397884
23/2/2018,10032.86311,169362253983.19455,4626064156.354444
24/2/2018,10301.88361,173922837770.0662,4009462976.493817
25/2/2018,9742.62819,164497574061.05917,3465387501.6656966
26/2/2018,9699.517182,163790896885.65796,2743650278
27/2/2018,10355.57813,174886939893.19846,3646748812.403751
28/2/2018,10709.38843,180884108725.43018,3398119467.1062694
1/3/2018,10346.66493,174778709347.89926,3182259829.3149323
2/3/2018,10859.55219,183463718171.25656,2892166041.0523987
3/3/2018,11098.07581,187514886761.3877,3031487197.1333075
4/3/2018,11356.0416,191899353575.24014,3019436740.238814
5/3/2018,11286.67629,190747933122.93732,2580256309.470718
6/3/2018,11526.42093,194821583687.4345,2693945511.0085077
7/3/2018,10727.71625,181342656441.09247,3618749298.786025
8/3/2018,9999.682486,169056252057.66943,4896773758.150409
9/3/2018,9420.85489,159289105130.23843,4028135943.9580393
10/3/2018,9276.33759,156862284242.87494,5476476288.950579
11/3/2018,8890.865804,150359761907.83084,3260891795.801318
12/3/2018,9512.456113,160888688653.47745,3876612721.9476624
13/3/2018,9232.70588,156177221215.63092,4019736166.690967
14/3/2018,9216.530976,155921695042.49033,3628990704.0064235
15/3/2018,8307.223386,140553335048.27603,4020163253.1929836
16/3/2018,8359.365283,141449655895.93512,4571407139.639841
17/3/2018,8520.008159,144184737078.2775,3070872383.1616874
18/3/2018,8063.409792,136472702736.85979,2591898944.228953
19/3/2018,8217.8422,139102798580.5772,4330642348
20/3/2018,8640.52143,146274523240.43362,4276409099.7044716
21/3/2018,8926.820496,151135311240.4029,3554700592.279649
22/3/2018,8970.317906,151888445786.24927,3081152046.0236883
23/3/2018,8736.385769,147943048662.1316,2931676659.5938525
24/3/2018,8824.592832,149451318665.61404,2877067842.098429
25/3/2018,8621.150792,146022681302.7956,2444371384.2694945
26/3/2018,8478.638196,143623891714.18073,2066020545.3926063
27/3/2018,8186.196063,138684803358.9432,2972024163
28/3/2018,7836.763044,132779843611.38556,2653185409.403986
29/3/2018,7930.779541,134386559681.90625,2033730316.7590542
30/3/2018,7126.895193,120777974799.76303,3680239216.3167896
31/3/2018,6897.268578,116900853303.24556,4264255594.746104
1/4/2018,6975.275314,118234055446.5432,2565052340.2323847
2/4/2018,6836.572327,115896903503.05841,2649647152.1697764
3/4/2018,7080.417232,120044225923.52736,2253363912.1674647
4/4/2018,7464.356094,126568883854.60773,2762080502.6107836
5/4/2018,6845.315978,116084750821.3726,2544238382.121464
6/4/2018,6855.422305,116269847527.26425,2568972345.7027025
7/4/2018,6628.754456,112436767361.37248,1840465005.5711513
8/4/2018,6884.477235,116789559212.79994,1856418405.5749633
9/4/2018,6984.808966,118505840498.72884,1413593787.1878273
10/4/2018,6778.49157,115017783885.65182,2437632634.2860556
11/4/2018,6829.316504,115885988821.25359,1550558592.492434
12/4/2018,6925.101995,117533696704.9788,1586992258.3407943
13/4/2018,7836.396994,133015394395.9933,4980342880.0008135
14/4/2018,7845.75284,133189892501.28044,3910297535.1571007
15/4/2018,7897.719931,134086501771.11679,2294693915.2394795
16/4/2018,8258.067084,140220533919.44476,2350690710.8285303
17/4/2018,8030.999262,136379313438.7644,2754142166.1939588
18/4/2018,7873.63551,133722872890.26543,2491337660.023414
19/4/2018,8097.418233,137539507140.1945,2326968646.2908115
20/4/2018,8277.460639,140616565985.04083,2422027692.486585
21/4/2018,8499.450009,144401932888.96182,2961030105.150343
22/4/2018,8878.42826,150858701627.6664,3214807963.4541373
23/4/2018,8769.011999,149017082314.25253,2503340749.6093006
24/4/2018,8881.391704,150943914745.9957,2205498227.200402
25/4/2018,9716.489757,1.65156E+11,4398198651.199843
26/4/2018,8825.2025,150020058558.80304,5523433548.358508
27/4/2018,9221.868026,156779014055.27072,3847600029.5564957
28/4/2018,8940.381122,152009053536.4553,2839339948.818213
29/4/2018,9249.659525,157282709009.46033,3006508147.8120923
30/4/2018,9325.628851,158592809944.5081,2827554754.4722853
1/5/2018,9198.18951,1.56443E+11,2508704421.0187726
2/5/2018,9024.387512,153504488648.5945,2661071473
3/5/2018,9122.653014,155192629946.18726,2179558786.4918017
4/5/2018,9551.135184,162498830620.22913,1228125377.9488525
5/5/2018,9634.538226,163935762593.6642,2695999383.5138526
6/5/2018,9766.244485,1.66196E+11,2617990803.561576
7/5/2018,9583.871746,1.63109E+11,2626417557.0669236
8/5/2018,9308.265026,158435513589.56033,2767085706.197567
9/5/2018,9149.517833,155749835750.4752,2455200521.7337303
10/5/2018,9248.960396,157460887034.23203,2363841215
11/5/2018,8969.940376,152728483795.6562,2359598426.330252
12/5/2018,8405.560563,143131877388.73486,3726075355.3037004
13/5/2018,8480.580376,144426929746.49615,2995955136.9111686
14/5/2018,8683.986203,147906738510.20526,2283320839.5720086
15/5/2018,8696.974004,148142733211.5191,3143239503.891285
16/5/2018,8473.348649,144348790079.53476,2586241489.8424945
17/5/2018,8343.125222,142149224754.09787,2772906142.3921065
18/5/2018,8056.053192,137271416445.43767,2173653717.1690426
19/5/2018,8202.82541,139787112156.34103,2127912775.3863177
20/5/2018,8180.62701,139424471286.71832,1672351902.7302613
21/5/2018,8443.260246,1.43917E+11,1660868681.4973857
22/5/2018,8354.996336,142427831413.29367,1711697912.2659817
23/5/2018,8009.299507,136550347058.65228,1895031387.309464
24/5/2018,7556.316043,128842835523.63457,2777184892.7350817
25/5/2018,7563.435465,128977752305.11423,2602938656.909345
26/5/2018,7472.022602,127435061535.96555,1959178260.217828
27/5/2018,7328.871674,125008468874.28679,1289488237.4471545
28/5/2018,7326.64394,124985768473.80345,1247227035
29/5/2018,7111.068925,121322210033.3444,1770692328.4028218
30/5/2018,7451.230837,127138205821.77669,2224251684.1663904
31/5/2018,7380.851558,125953862789.73985,1772428207.794572
1/6/2018,7460.16695,127322669333.3591,1714862985.0808516
2/6/2018,7487.076305,127797556817.80017,1637953742.8095627
3/6/2018,7567.512938,129185013358.09856,1531230053.8451543
4/6/2018,7639.879446,130436135448.66774,1432775393.8161438
5/6/2018,7463.654996,127444424300.66489,1643488925.3602982
6/6/2018,7569.01134,129259980382.17676,1754013549.8288014
7/6/2018,7605.578489,129898428226.34839,1562705992.3836496
8/6/2018,7613.777393,130052073722.89095,1459894514.226805
9/6/2018,7561.166101,129167113170.94856,1362045102.4224646
10/6/2018,7415.001379,126683533782.87282,1102262799.2103968
11/6/2018,6767.499485,115631864817.82808,2788497500.7839518
12/6/2018,6880.133649,117568067796.62566,1973448735.786416
13/6/2018,6581.828075,112482862604.77522,2060764062.9813228
14/6/2018,6334.098906,108260201574.01901,2571112868.4509044
15/6/2018,6644.72068,113582443265.84215,2354179149.4928327
16/6/2018,6406.80705,109527730085.0741,1740752641.6341267
17/6/2018,6478.815924,110772203147.8282,1306649275.5030081
18/6/2018,6418.850002,109759607021.02477,1120785833.1800666
19/6/2018,6677.533403,114196505243.23883,1750367371.2555826
20/6/2018,6708.68182,114742187734.30663,1649449915.2393851
21/6/2018,6714.375461,114852494305.80463,1626421446.364752
22/6/2018,6690.832152,114463912846.04523,1400178395.5280418
23/6/2018,6088.579442,104172397755.09848,2932411240.2020984
24/6/2018,6169.437264,105568325740.5693,1635692582.8272383
25/6/2018,6159.707194,105415073017.07509,2452039491.998072
26/6/2018,6241.848712,106832748619.81493,4326984848.152794
27/6/2018,6069.872606,103900589095.60583,3248018159.5091834
28/6/2018,6117.03641,104717160923.03616,2057221707.976688
29/6/2018,5879.988974,100670773791.78275,1928320709.0794477
30/6/2018,6182.256748,105857391286.9164,2341618860.2006936
1/7/2018,6366.499468,109023438456.36497,2086842501.722632
2/7/2018,6312.877243,108116702994.83368,2601785821.8298526
3/7/2018,6595.547313,112969688594.56374,3392521918.1209335
4/7/2018,6497.607355,111301577387.40128,3013786718.6534033
